transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount,payment_method,total_amount
5651,927,326,2025-05-17,5,241.98,0,Cash,1209.9
5652,147,173,2024-09-20,2,499.26,10,Cash,898.67
5653,978,224,2025-02-27,5,453.03,20,Card,1812.12
5654,384,98,2023-03-07,1,54.66,20,Cash,43.73
5655,415,134,2024-01-14,3,145.4,20,PayPal,348.96
5656,154,325,2024-07-22,1,271.05,15,UPI,230.39
5657,733,301,2024-03-25,3,278.56,10,Card,752.11
5658,107,271,2024-09-09,1,188.19,0,Cash,188.19
5659,255,228,2023-03-03,4,263.64,10,Card,949.1
5660,425,288,2023-04-26,4,230.02,10,UPI,828.07
5661,974,391,2023-09-26,5,42.04,5,UPI,199.69
5662,823,7,2024-07-02,1,443.29,0,Card,443.29
5663,839,207,2023-07-03,4,91.45,10,UPI,329.22
5664,136,252,2023-01-04,1,246.09,10,Card,221.48
5665,671,403,2024-01-05,5,409.65,20,Card,1638.6
5666,781,140,2023-06-28,1,396.31,0,UPI,396.31
5667,131,256,2024-09-12,2,194.38,15,UPI,330.45
5668,475,90,2023-08-08,1,418.3,0,PayPal,418.3
5669,847,128,2024-01-31,3,307.93,5,Cash,877.6
5670,990,421,2025-06-16,5,203.26,10,Cash,914.67
5671,558,424,2024-04-23,1,351.87,5,Cash,334.28
5672,238,387,2024-08-18,3,469.85,0,Cash,1409.55
5673,953,40,2023-07-12,3,435.56,10,UPI,1176.01
5674,680,231,2024-03-09,4,466.42,15,Card,1585.83
5675,692,121,2024-01-29,3,262.51,10,Card,708.78
5676,197,432,2024-07-27,4,486.58,5,Card,1849.0
5677,106,163,2024-07-28,2,253.28,10,UPI,455.9
5678,955,497,2024-05-29,3,178.22,0,Card,534.66
5679,578,496,2023-01-18,5,143.43,15,UPI,609.58
5680,240,431,2023-07-01,1,211.77,5,Card,201.18
5681,342,324,2025-01-17,4,66.11,20,UPI,211.55
5682,33,468,2023-06-18,3,478.94,5,Cash,1364.98
5683,52,443,2024-10-20,4,124.15,10,Cash,446.94
5684,950,226,2023-04-06,2,108.55,0,PayPal,217.1
5685,159,454,2023-01-23,5,68.49,5,Cash,325.33
5686,797,55,2023-04-17,3,265.86,20,PayPal,638.06
5687,626,499,2024-01-17,5,278.8,20,Card,1115.2
5688,327,373,2025-05-04,3,88.51,10,Card,238.98
5689,414,129,2023-03-06,4,124.73,20,Cash,399.14
5690,912,266,2024-03-19,5,217.42,10,Card,978.39
5691,788,415,2024-04-30,3,22.68,15,Card,57.83
5692,618,265,2023-01-19,2,353.73,5,Card,672.09
5693,767,341,2025-02-13,4,24.22,0,UPI,96.88
5694,257,418,2023-04-09,4,169.2,15,Cash,575.28
5695,914,229,2023-07-16,3,434.47,0,Card,1303.41
5696,104,473,2024-06-04,5,223.64,20,Cash,894.56
5697,192,396,2024-06-08,5,491.7,0,Cash,2458.5
5698,767,60,2023-03-27,1,394.92,5,UPI,375.17
5699,695,424,2023-01-28,1,135.15,5,Card,128.39
5700,167,42,2023-11-09,4,431.85,0,UPI,1727.4
5701,7,71,2023-03-26,2,360.92,5,Card,685.75
5702,120,209,2023-05-25,4,496.26,0,UPI,1985.04
5703,265,118,2023-08-14,1,337.07,20,UPI,269.66
5704,866,74,2025-05-14,5,95.2,20,UPI,380.8
5705,14,258,2024-06-22,3,162.98,0,Card,488.94
5706,607,342,2024-01-06,2,191.94,5,PayPal,364.69
5707,435,183,2023-03-16,2,385.54,10,Card,693.97
5708,713,165,2025-01-21,4,466.36,0,PayPal,1865.44
5709,845,126,2023-11-30,5,365.46,0,Card,1827.3
5710,415,198,2025-03-25,3,156.66,0,PayPal,469.98
5711,186,444,2023-12-05,1,387.4,10,Cash,348.66
5712,165,6,2023-03-18,3,170.51,20,UPI,409.22
5713,355,468,2024-06-08,1,474.53,15,Card,403.35
5714,288,214,2023-05-22,2,162.4,0,UPI,324.8
5715,783,293,2024-07-13,5,26.26,0,Card,131.3
5716,743,418,2024-06-10,4,47.45,5,PayPal,180.31
5717,920,19,2024-01-20,1,385.31,20,Card,308.25
5718,226,115,2023-06-12,5,16.3,15,Cash,69.27
5719,253,51,2023-01-30,3,206.46,10,UPI,557.44
5720,923,450,2023-11-18,4,52.8,0,PayPal,211.2
5721,659,282,2024-06-24,1,479.95,5,UPI,455.95
5722,551,222,2023-02-18,4,118.94,15,UPI,404.4
5723,602,499,2024-05-01,5,301.02,15,PayPal,1279.33
5724,550,457,2023-06-19,2,46.66,10,Cash,83.99
5725,131,94,2024-05-09,3,473.04,15,PayPal,1206.25
5726,91,146,2023-05-27,2,285.96,5,Card,543.32
5727,646,381,2024-03-29,4,370.98,15,UPI,1261.33
5728,142,99,2024-10-22,5,438.99,5,UPI,2085.2
5729,76,274,2023-02-01,3,229.73,10,PayPal,620.27
5730,141,410,2024-11-06,5,41.24,0,Cash,206.2
5731,700,487,2025-01-08,4,253.0,15,PayPal,860.2
5732,54,304,2024-05-08,3,286.97,15,Cash,731.77
5733,249,271,2023-09-14,2,428.47,10,UPI,771.25
5734,866,237,2024-05-30,4,110.32,15,UPI,375.09
5735,592,350,2024-03-01,4,205.12,5,Cash,779.46
5736,608,242,2023-08-21,1,143.35,0,Cash,143.35
5737,604,426,2024-05-29,5,168.18,5,Cash,798.86
5738,660,253,2024-01-08,1,166.19,0,PayPal,166.19
5739,224,481,2024-06-03,5,227.79,15,Cash,968.11
5740,257,350,2024-09-11,3,217.55,5,Card,620.02
5741,673,268,2023-12-29,2,476.27,10,UPI,857.29
5742,187,342,2024-09-04,2,162.66,15,UPI,276.52
5743,728,336,2024-01-08,5,304.94,10,Cash,1372.23
5744,465,48,2024-09-06,1,250.16,20,Cash,200.13
5745,51,54,2023-12-21,1,73.61,10,PayPal,66.25
5746,726,120,2023-07-15,4,337.77,15,PayPal,1148.42
5747,982,328,2023-09-10,5,292.8,5,PayPal,1390.8
5748,760,248,2023-10-19,5,239.31,5,Card,1136.72
5749,532,468,2023-05-26,4,397.1,10,PayPal,1429.56
5750,687,480,2025-04-05,4,305.04,5,Card,1159.15
5751,380,155,2023-12-06,4,439.62,20,Card,1406.78
5752,95,78,2024-10-19,2,323.96,10,PayPal,583.13
5753,845,11,2023-02-28,1,90.26,5,Card,85.75
5754,77,174,2023-12-17,4,129.88,5,Cash,493.54
5755,863,456,2025-04-05,5,479.19,15,Cash,2036.56
5756,448,441,2024-03-06,2,219.23,20,UPI,350.77
5757,136,337,2024-12-17,4,439.53,15,Cash,1494.4
5758,80,299,2023-09-03,2,191.71,5,UPI,364.25
5759,953,445,2023-01-10,4,122.92,0,PayPal,491.68
5760,687,211,2025-03-15,4,176.76,5,PayPal,671.69
5761,421,204,2024-03-08,1,46.35,10,UPI,41.72
5762,196,242,2025-04-26,3,493.47,5,Cash,1406.39
5763,613,81,2023-05-08,4,472.5,10,Card,1701.0
5764,981,342,2024-10-05,5,374.38,5,UPI,1778.31
5765,42,306,2024-01-27,3,105.65,0,UPI,316.95
5766,411,244,2024-06-24,3,154.02,0,Cash,462.06
5767,79,382,2023-01-30,3,160.75,15,UPI,409.91
5768,388,186,2024-11-18,5,66.75,0,UPI,333.75
5769,454,436,2024-04-08,1,86.6,0,UPI,86.6
5770,756,333,2025-02-24,4,404.58,15,PayPal,1375.57
5771,29,96,2024-06-25,2,56.76,10,PayPal,102.17
5772,881,362,2025-05-28,5,442.17,0,Card,2210.85
5773,493,32,2023-07-10,4,254.26,10,UPI,915.34
5774,803,354,2023-05-17,1,337.46,0,Card,337.46
5775,145,300,2024-11-16,4,65.39,10,UPI,235.4
5776,174,257,2023-03-26,2,253.94,0,UPI,507.88
5777,920,284,2025-02-14,2,295.81,15,Card,502.88
5778,638,397,2024-04-21,2,233.24,10,Card,419.83
5779,625,466,2023-01-25,3,41.05,15,Cash,104.68
5780,270,369,2024-12-25,1,74.68,15,PayPal,63.48
5781,817,355,2025-05-15,3,299.63,15,UPI,764.06
5782,28,71,2024-01-12,5,391.19,0,Card,1955.95
5783,769,59,2025-04-20,1,216.15,5,Card,205.34
5784,848,201,2024-04-11,2,151.45,15,PayPal,257.46
5785,646,97,2024-03-18,5,110.23,5,UPI,523.59
5786,412,56,2024-07-03,5,362.82,5,PayPal,1723.39
5787,742,255,2023-07-14,3,99.34,20,PayPal,238.42
5788,470,499,2025-05-20,3,329.64,0,PayPal,988.92
5789,686,268,2023-10-17,3,432.74,0,PayPal,1298.22
5790,677,263,2024-11-08,5,79.63,5,Card,378.24
5791,432,228,2023-04-29,4,447.11,5,Cash,1699.02
5792,275,355,2024-01-17,2,230.71,20,UPI,369.14
5793,978,246,2024-03-12,1,345.89,10,UPI,311.3
5794,571,375,2023-07-13,5,140.87,5,Card,669.13
5795,70,77,2024-09-13,5,197.55,5,Cash,938.36
5796,689,117,2023-12-25,4,199.17,15,UPI,677.18
5797,53,188,2024-09-11,3,62.55,20,UPI,150.12
5798,148,425,2023-05-10,2,402.69,0,Card,805.38
5799,170,17,2023-03-06,5,376.95,15,Card,1602.04
5800,596,49,2024-05-25,3,162.1,15,Cash,413.35
5801,999,306,2024-06-11,4,377.51,10,UPI,1359.04
5802,620,452,2024-12-17,5,160.12,15,Cash,680.51
5803,624,294,2024-08-09,5,96.68,10,Cash,435.06
5804,422,220,2025-02-22,4,318.61,0,Card,1274.44
5805,45,415,2025-04-16,1,293.69,15,UPI,249.64
5806,640,149,2025-06-16,2,400.39,20,PayPal,640.62
5807,288,423,2025-03-22,4,449.72,20,UPI,1439.1
5808,712,154,2023-06-20,5,173.57,20,Card,694.28
5809,625,378,2024-06-27,5,240.85,0,PayPal,1204.25
5810,416,128,2024-10-08,2,222.69,10,PayPal,400.84
5811,392,224,2024-03-12,2,341.61,20,Card,546.58
5812,621,347,2024-08-04,2,58.48,10,UPI,105.26
5813,697,322,2024-05-29,5,138.55,20,UPI,554.2
5814,219,78,2023-08-28,1,375.75,0,Card,375.75
5815,701,469,2025-04-12,1,110.22,15,Card,93.69
5816,544,450,2024-11-11,4,18.36,20,Cash,58.75
5817,590,463,2024-12-06,4,418.24,20,PayPal,1338.37
5818,79,371,2023-12-03,2,339.57,15,PayPal,577.27
5819,479,229,2024-05-11,2,63.54,5,Card,120.73
5820,701,426,2024-12-19,4,350.97,15,Card,1193.3
5821,808,163,2024-08-18,1,459.07,0,UPI,459.07
5822,882,397,2024-06-13,3,450.19,10,UPI,1215.51
5823,887,413,2023-07-24,1,482.66,20,Card,386.13
5824,715,328,2024-06-01,3,23.05,15,Card,58.78
5825,769,206,2025-04-27,4,126.1,0,Card,504.4
5826,404,130,2025-04-26,4,156.66,15,Card,532.64
5827,795,490,2023-03-03,4,183.82,5,Card,698.52
5828,587,22,2023-04-19,5,213.7,15,PayPal,908.23
5829,514,270,2024-02-26,3,261.74,20,UPI,628.18
5830,548,50,2023-08-02,2,445.36,0,Cash,890.72
5831,988,449,2024-05-30,3,402.57,10,PayPal,1086.94
5832,896,194,2023-12-31,2,223.65,10,PayPal,402.57
5833,666,49,2024-06-26,5,393.47,0,Cash,1967.35
5834,448,334,2023-06-18,3,384.81,20,UPI,923.54
5835,690,493,2023-05-20,1,286.65,0,UPI,286.65
5836,963,237,2024-02-02,5,353.91,20,UPI,1415.64
5837,845,439,2024-01-19,4,78.87,20,UPI,252.38
5838,751,111,2023-06-18,1,151.04,15,PayPal,128.38
5839,525,361,2023-05-15,4,31.19,5,PayPal,118.52
5840,527,164,2023-07-12,5,246.35,20,Card,985.4
5841,93,460,2024-12-06,2,376.5,10,Cash,677.7
5842,662,494,2024-06-01,3,315.78,0,UPI,947.34
5843,205,54,2025-06-05,5,62.21,20,PayPal,248.84
5844,197,437,2023-05-25,2,84.89,10,Card,152.8
5845,878,357,2023-02-03,5,174.35,20,Cash,697.4
5846,781,127,2024-02-19,3,497.59,15,Cash,1268.85
5847,454,499,2024-12-16,4,433.02,10,UPI,1558.87
5848,618,35,2023-03-02,2,262.22,15,PayPal,445.77
5849,944,114,2025-01-02,4,85.32,20,PayPal,273.02
5850,118,448,2023-02-14,3,338.86,15,Cash,864.09
5851,620,38,2025-06-02,4,341.75,5,PayPal,1298.65
5852,439,150,2025-05-13,1,475.24,20,Card,380.19
5853,789,268,2024-08-08,4,134.56,0,PayPal,538.24
5854,210,425,2024-11-14,1,490.0,10,UPI,441.0
5855,916,485,2024-08-15,1,238.54,5,Cash,226.61
5856,429,81,2024-09-03,1,114.78,0,PayPal,114.78
5857,287,15,2024-04-12,1,126.04,10,Cash,113.44
5858,784,201,2024-10-08,3,468.21,15,UPI,1193.94
5859,261,237,2023-12-12,5,100.84,10,UPI,453.78
5860,8,254,2023-10-26,2,483.35,15,Card,821.7
5861,856,277,2023-12-21,4,475.98,5,UPI,1808.72
5862,47,477,2023-05-04,4,200.97,15,UPI,683.3
5863,684,14,2024-06-10,2,309.2,5,PayPal,587.48
5864,153,28,2024-04-28,3,168.56,20,Card,404.54
5865,311,466,2024-05-08,3,74.49,5,UPI,212.3
5866,431,94,2025-01-26,5,37.41,10,PayPal,168.34
5867,84,371,2025-03-05,5,453.17,15,PayPal,1925.97
5868,692,230,2023-12-12,5,467.79,20,UPI,1871.16
5869,632,383,2024-10-20,2,409.0,20,PayPal,654.4
5870,979,221,2023-10-31,1,447.42,5,Cash,425.05
5871,41,25,2025-04-19,2,164.2,10,UPI,295.56
5872,586,108,2024-09-03,4,122.62,10,PayPal,441.43
5873,207,361,2024-05-19,3,410.09,10,PayPal,1107.24
5874,230,317,2024-05-08,1,482.75,20,Card,386.2
5875,501,229,2023-10-08,1,18.24,15,PayPal,15.5
5876,703,57,2023-12-23,1,268.43,10,Cash,241.59
5877,391,243,2023-09-22,4,381.44,15,PayPal,1296.9
5878,1,339,2024-03-27,5,447.63,0,Card,2238.15
5879,47,299,2024-05-26,2,233.76,5,Card,444.14
5880,633,5,2023-11-14,5,90.17,10,Cash,405.77
5881,616,143,2024-12-23,4,274.26,0,Card,1097.04
5882,891,61,2023-08-04,3,70.9,15,Cash,180.8
5883,513,386,2025-02-03,4,449.14,0,UPI,1796.56
5884,846,59,2023-08-17,5,71.61,10,PayPal,322.25
5885,77,311,2025-05-05,3,94.03,15,Card,239.78
5886,641,94,2024-07-04,3,273.15,20,PayPal,655.56
5887,155,428,2024-11-17,2,337.4,15,PayPal,573.58
5888,467,102,2025-05-01,2,257.69,0,PayPal,515.38
5889,340,192,2023-02-09,4,478.99,15,UPI,1628.57
5890,753,130,2024-03-20,1,389.35,10,Cash,350.42
5891,902,303,2024-12-25,5,331.49,20,PayPal,1325.96
5892,404,364,2024-11-02,3,6.94,0,Card,20.82
5893,273,415,2024-06-17,4,444.18,0,Card,1776.72
5894,232,346,2024-10-13,2,82.35,20,Cash,131.76
5895,673,221,2025-01-31,1,100.13,0,Cash,100.13
5896,299,262,2023-04-29,2,272.91,20,Cash,436.66
5897,815,368,2023-02-10,1,167.33,5,Card,158.96
5898,345,335,2024-04-22,2,98.11,15,Cash,166.79
5899,270,435,2023-02-06,4,443.93,10,UPI,1598.15
5900,576,51,2023-07-29,4,496.96,20,Cash,1590.27
5901,264,360,2025-01-12,2,90.72,5,Cash,172.37
5902,998,116,2025-03-23,3,481.45,20,UPI,1155.48
5903,196,132,2025-03-04,1,93.53,20,Card,74.82
5904,902,2,2024-11-29,2,188.45,5,Cash,358.05
5905,260,240,2023-10-31,5,186.02,15,Card,790.59
5906,336,7,2025-05-29,4,217.74,0,PayPal,870.96
5907,754,1,2023-02-12,3,274.33,10,Cash,740.69
5908,518,345,2025-05-19,4,43.07,0,PayPal,172.28
5909,291,81,2024-04-02,2,157.31,5,UPI,298.89
5910,260,413,2024-10-18,4,83.96,0,Cash,335.84
5911,202,197,2023-09-30,3,328.03,15,UPI,836.48
5912,132,2,2023-01-01,5,380.71,20,UPI,1522.84
5913,573,375,2023-01-08,2,476.78,10,Cash,858.2
5914,708,145,2025-02-18,3,353.23,10,Card,953.72
5915,791,455,2024-08-13,5,207.76,20,Card,831.04
5916,171,447,2024-08-17,3,86.27,5,Cash,245.87
5917,576,58,2024-10-23,3,265.13,10,Cash,715.85
5918,881,4,2024-03-01,4,91.65,0,Card,366.6
5919,821,325,2025-06-09,1,482.74,15,PayPal,410.33
5920,298,459,2025-01-02,1,385.34,15,Cash,327.54
5921,689,268,2025-02-12,3,206.77,5,PayPal,589.29
5922,385,414,2023-10-02,5,467.0,10,Cash,2101.5
5923,686,469,2024-02-24,3,249.65,0,PayPal,748.95
5924,474,464,2025-01-30,2,233.44,10,PayPal,420.19
5925,104,379,2023-08-18,5,104.55,15,Card,444.34
5926,559,314,2024-06-25,5,25.92,5,Card,123.12
5927,99,89,2025-02-14,5,112.16,10,Card,504.72
5928,828,380,2023-04-20,4,160.23,15,UPI,544.78
5929,975,24,2024-06-23,5,301.66,5,Card,1432.89
5930,7,264,2023-10-06,5,28.25,15,Cash,120.06
5931,92,46,2023-04-27,4,366.73,20,Cash,1173.54
5932,607,343,2024-11-09,5,387.16,0,Card,1935.8
5933,841,318,2024-08-31,2,71.58,0,UPI,143.16
5934,992,277,2024-08-24,5,194.57,20,UPI,778.28
5935,279,217,2024-06-08,4,262.46,10,Card,944.86
5936,921,255,2023-12-01,1,202.71,0,UPI,202.71
5937,447,354,2023-11-14,1,458.17,10,Cash,412.35
5938,760,23,2023-10-15,2,142.46,20,UPI,227.94
5939,13,28,2024-12-02,4,133.51,0,PayPal,534.04
5940,464,296,2025-01-25,2,434.63,5,Cash,825.8
5941,29,59,2023-09-23,3,158.12,0,UPI,474.36
5942,851,339,2023-05-09,1,241.54,5,UPI,229.46
5943,967,4,2023-08-05,2,81.28,5,UPI,154.43
5944,279,408,2024-03-11,1,157.8,5,Cash,149.91
5945,596,467,2024-07-12,4,395.45,5,UPI,1502.71
5946,149,271,2025-03-22,2,96.17,10,UPI,173.11
5947,2,394,2024-04-27,2,347.07,15,UPI,590.02
5948,169,258,2023-03-15,2,449.03,20,Card,718.45
5949,844,483,2023-01-05,5,486.37,15,UPI,2067.07
5950,245,325,2023-01-24,4,298.44,20,Cash,955.01
5951,214,362,2023-09-26,3,295.24,20,UPI,708.58
5952,826,223,2024-07-22,1,397.04,5,UPI,377.19
5953,712,461,2025-02-15,2,476.54,20,Card,762.46
5954,695,17,2023-12-10,2,194.78,5,PayPal,370.08
5955,411,117,2023-08-11,5,12.97,20,UPI,51.88
5956,853,293,2024-08-22,5,298.59,0,Card,1492.95
5957,120,359,2023-05-07,1,357.24,0,Cash,357.24
5958,170,330,2024-02-14,5,276.02,15,PayPal,1173.08
5959,662,297,2023-11-03,4,449.36,10,UPI,1617.7
5960,543,340,2023-02-01,1,82.76,0,Card,82.76
5961,817,387,2023-07-17,4,132.32,10,Cash,476.35
5962,407,65,2023-07-10,2,181.58,0,UPI,363.16
5963,517,65,2024-03-25,2,69.07,20,Cash,110.51
5964,766,71,2024-04-04,4,15.33,10,Cash,55.19
5965,725,276,2023-06-17,2,8.05,10,Cash,14.49
5966,618,464,2025-03-02,2,483.66,0,UPI,967.32
5967,604,370,2024-10-24,2,75.98,20,Card,121.57
5968,742,304,2024-05-14,3,66.89,10,Card,180.6
5969,175,439,2024-11-27,4,434.76,5,Cash,1652.09
5970,267,496,2024-10-16,1,343.68,5,Card,326.5
5971,313,18,2023-08-23,1,361.13,5,Cash,343.07
5972,33,10,2024-09-04,5,434.69,15,Cash,1847.43
5973,688,201,2025-03-21,2,364.94,0,Card,729.88
5974,965,106,2023-06-13,2,178.48,20,Card,285.57
5975,453,370,2024-04-02,3,270.84,20,Card,650.02
5976,549,23,2024-03-29,3,185.19,20,Cash,444.46
5977,515,180,2023-10-21,2,369.43,15,Cash,628.03
5978,751,141,2024-03-22,2,424.78,10,Card,764.6
5979,995,457,2025-03-31,4,408.43,15,Card,1388.66
5980,177,318,2024-06-11,3,360.52,15,UPI,919.33
5981,101,198,2025-02-15,1,84.88,0,UPI,84.88
5982,872,152,2023-01-22,5,271.33,0,Cash,1356.65
5983,447,408,2025-05-21,1,91.05,10,UPI,81.94
5984,575,331,2024-01-14,3,477.93,10,PayPal,1290.41
5985,447,84,2023-07-09,2,40.87,20,Card,65.39
5986,880,330,2025-05-25,5,41.06,10,Card,184.77
5987,770,127,2025-06-17,1,370.4,15,UPI,314.84
5988,443,355,2023-08-05,5,351.68,15,Cash,1494.64
5989,774,293,2025-04-28,4,440.38,0,Cash,1761.52
5990,534,222,2024-11-10,3,19.85,10,Card,53.6
5991,537,105,2024-07-30,4,146.77,10,Cash,528.37
5992,446,349,2024-10-17,5,105.66,15,PayPal,449.05
5993,499,353,2024-04-17,3,115.67,0,Cash,347.01
5994,885,361,2024-11-28,1,37.7,20,Card,30.16
5995,176,249,2024-10-09,2,242.77,15,UPI,412.71
5996,11,375,2024-06-24,4,212.87,15,Cash,723.76
5997,113,282,2023-01-05,1,458.21,10,Cash,412.39
5998,413,454,2025-02-15,3,234.9,5,PayPal,669.47
5999,58,478,2024-04-09,1,237.31,0,Card,237.31
6000,414,218,2023-11-02,5,213.34,15,Card,906.7
6001,250,357,2024-07-20,3,444.83,5,UPI,1267.77
6002,309,17,2023-05-18,3,207.76,5,UPI,592.12
6003,682,312,2023-05-17,2,44.9,10,PayPal,80.82
6004,581,240,2023-01-07,5,195.73,15,UPI,831.85
6005,571,155,2025-06-17,3,450.08,20,Cash,1080.19
6006,608,429,2024-09-17,2,67.13,20,PayPal,107.41
6007,460,297,2024-06-21,3,468.85,15,PayPal,1195.57
6008,529,188,2025-04-15,1,435.61,20,UPI,348.49
6009,506,185,2023-12-25,3,472.12,20,Card,1133.09
6010,814,269,2024-12-04,2,464.13,0,Card,928.26
6011,732,244,2023-04-29,3,63.0,15,Card,160.65
6012,321,203,2023-07-19,2,264.23,15,Cash,449.19
6013,314,61,2025-06-10,5,287.13,0,Card,1435.65
6014,623,344,2025-04-24,2,45.94,0,PayPal,91.88
6015,495,210,2024-10-28,3,167.39,20,PayPal,401.74
6016,526,466,2024-01-27,1,246.34,15,UPI,209.39
6017,208,298,2024-09-28,4,245.81,5,Card,934.08
6018,504,79,2024-02-06,1,147.87,0,Cash,147.87
6019,532,308,2023-10-21,1,416.52,0,Card,416.52
6020,484,237,2024-08-29,3,392.05,15,PayPal,999.73
6021,167,252,2024-09-23,5,90.72,10,Cash,408.24
6022,474,465,2023-09-02,4,316.34,10,Cash,1138.82
6023,894,386,2024-05-15,3,267.94,0,Card,803.82
6024,323,439,2023-11-30,4,329.15,10,Cash,1184.94
6025,58,177,2023-07-10,3,285.29,10,Cash,770.28
6026,143,31,2023-02-14,5,22.47,10,PayPal,101.11
6027,143,308,2023-01-16,5,470.57,10,PayPal,2117.57
6028,893,232,2024-12-21,5,432.7,5,PayPal,2055.32
6029,63,195,2023-08-28,5,89.13,15,PayPal,378.8
6030,481,346,2024-03-09,4,444.0,5,PayPal,1687.2
6031,145,396,2023-02-02,3,95.67,20,UPI,229.61
6032,409,218,2023-01-06,1,325.98,20,Cash,260.78
6033,40,181,2025-03-28,1,37.16,10,Card,33.44
6034,124,453,2024-08-08,2,493.7,10,Card,888.66
6035,459,496,2023-11-09,3,368.19,0,UPI,1104.57
6036,645,253,2023-03-02,5,253.22,5,UPI,1202.79
6037,239,437,2024-12-02,5,252.65,15,UPI,1073.76
6038,546,316,2023-06-18,2,15.97,5,PayPal,30.34
6039,584,447,2023-03-18,2,275.8,0,Card,551.6
6040,549,438,2024-02-24,1,211.04,5,PayPal,200.49
6041,101,358,2023-06-17,2,209.6,20,Card,335.36
6042,137,97,2025-01-04,5,347.55,20,UPI,1390.2
6043,456,6,2024-08-04,5,64.51,15,PayPal,274.17
6044,123,449,2024-06-06,3,348.72,10,Card,941.54
6045,972,221,2024-02-02,3,442.86,15,UPI,1129.29
6046,733,77,2024-12-15,1,97.89,5,PayPal,93.0
6047,487,292,2025-04-08,4,171.09,15,PayPal,581.71
6048,810,439,2024-10-31,1,16.75,5,Cash,15.91
6049,29,210,2024-06-22,4,442.71,0,Cash,1770.84
6050,426,192,2023-12-18,4,144.65,15,Card,491.81
6051,441,450,2024-12-21,1,105.14,5,UPI,99.88
6052,52,226,2023-06-11,4,343.11,0,Cash,1372.44
6053,432,401,2023-09-03,4,44.89,5,PayPal,170.58
6054,33,259,2023-05-19,1,412.44,15,UPI,350.57
6055,844,239,2024-05-19,1,8.39,0,Card,8.39
6056,653,389,2024-03-02,3,320.89,15,UPI,818.27
6057,697,25,2024-09-28,1,355.8,20,UPI,284.64
6058,76,204,2024-01-25,3,430.2,20,Cash,1032.48
6059,976,474,2024-11-01,3,245.57,5,Cash,699.87
6060,502,120,2024-09-18,2,254.75,20,Card,407.6
6061,332,500,2023-04-15,1,278.15,0,PayPal,278.15
6062,121,123,2023-03-13,1,187.35,0,UPI,187.35
6063,185,157,2024-06-21,3,286.1,15,Cash,729.56
6064,295,186,2023-03-11,2,475.04,20,UPI,760.06
6065,126,28,2025-04-17,1,318.5,10,Cash,286.65
6066,77,466,2025-05-28,5,286.06,0,PayPal,1430.3
6067,157,157,2025-03-06,5,238.62,10,PayPal,1073.79
6068,665,319,2023-11-02,3,303.26,20,Cash,727.82
6069,92,483,2023-01-12,3,354.85,15,Cash,904.87
6070,936,304,2025-05-30,4,338.29,20,Cash,1082.53
6071,182,339,2025-05-07,5,463.69,20,UPI,1854.76
6072,80,417,2024-12-26,3,206.06,20,PayPal,494.54
6073,529,380,2023-01-03,5,87.69,0,PayPal,438.45
6074,977,410,2024-06-16,1,36.3,0,Card,36.3
6075,402,453,2023-03-08,4,196.98,15,Cash,669.73
6076,857,482,2024-02-23,1,397.54,20,Card,318.03
6077,161,64,2025-05-07,4,37.55,0,Cash,150.2
6078,383,167,2023-07-05,2,26.29,5,UPI,49.95
6079,968,321,2023-04-27,3,156.38,0,Card,469.14
6080,860,109,2023-02-17,4,395.09,10,UPI,1422.32
6081,36,274,2023-09-30,5,191.28,15,PayPal,812.94
6082,77,83,2025-05-22,5,419.81,0,Cash,2099.05
6083,267,124,2025-06-13,2,81.69,15,Card,138.87
6084,47,358,2023-03-20,2,397.33,0,Card,794.66
6085,258,205,2024-09-30,4,45.71,5,UPI,173.7
6086,958,210,2024-04-07,4,13.12,0,UPI,52.48
6087,837,351,2024-04-30,5,323.63,10,UPI,1456.34
6088,134,307,2024-10-31,5,260.83,5,Card,1238.94
6089,537,314,2024-11-20,2,453.13,5,UPI,860.95
6090,980,302,2024-07-17,3,9.08,5,PayPal,25.88
6091,638,229,2025-02-22,1,56.41,15,UPI,47.95
6092,736,333,2023-12-09,2,25.0,10,UPI,45.0
6093,396,323,2024-01-14,4,157.81,5,Card,599.68
6094,264,54,2023-03-26,1,278.89,15,Card,237.06
6095,636,11,2023-02-17,5,224.02,0,UPI,1120.1
6096,355,428,2024-07-01,5,70.22,20,PayPal,280.88
6097,764,100,2025-05-29,4,330.24,5,Cash,1254.91
6098,205,400,2024-05-12,4,393.54,5,Card,1495.45
6099,527,232,2023-10-13,5,432.82,0,UPI,2164.1
6100,958,199,2023-11-03,4,493.11,10,PayPal,1775.2
6101,590,250,2025-01-28,5,178.03,20,UPI,712.12
6102,174,301,2024-01-25,1,247.16,10,UPI,222.44
6103,205,130,2024-02-12,4,115.29,0,Card,461.16
6104,939,298,2023-07-16,5,100.17,20,Cash,400.68
6105,364,43,2023-01-18,4,60.63,0,UPI,242.52
6106,489,481,2023-05-21,2,207.25,10,PayPal,373.05
6107,956,346,2025-01-18,4,441.79,0,Card,1767.16
6108,66,23,2025-04-27,5,356.44,5,PayPal,1693.09
6109,625,287,2024-08-31,1,352.62,15,Cash,299.73
6110,149,439,2024-08-08,3,267.22,10,UPI,721.49
6111,888,482,2024-05-31,5,463.08,10,Cash,2083.86
6112,84,217,2024-03-08,2,301.18,10,Cash,542.12
